filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-20 15.15 A10-representations.aird.xes,Process laneSets ADD,1,0,0.0
2024-10-20 15.15 A10-representations.aird.xes,LaneSet lanes ADD,1,0,0.0
2024-10-20 15.15 A10-representations.aird.xes,Process flowElements ADD,9,0,0.0
2024-10-20 15.15 A10-representations.aird.xes,Lane flowNodeRefs ADD,5,0,0.0
2024-10-20 15.15 A10-representations.aird.xes,StartEvent name SET,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,Task name SET,3,3,1.0
2024-10-20 15.15 A10-representations.aird.xes,EndEvent name SET,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,StartEvent outgoing ADD,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,SequenceFlow sourceRef SET,4,4,1.0
2024-10-20 15.15 A10-representations.aird.xes,Task incoming ADD,3,3,1.0
2024-10-20 15.15 A10-representations.aird.xes,SequenceFlow targetRef SET,4,4,1.0
2024-10-20 15.15 A10-representations.aird.xes,Task outgoing ADD,3,3,1.0
2024-10-20 15.15 A10-representations.aird.xes,EndEvent incoming ADD,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,LaneSet lanes ADD,1,2,2.0
2024-10-20 15.57 A20-representations.aird.xes,Process flowElements ADD,17,16,0.9411764705882353
2024-10-20 15.57 A20-representations.aird.xes,Lane flowNodeRefs ADD,8,8,1.0
2024-10-20 15.57 A20-representations.aird.xes,StartEvent name SET,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,Task name SET,4,0,0.0
2024-10-20 15.57 A20-representations.aird.xes,StartEvent outgoing ADD,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,SequenceFlow sourceRef SET,9,8,0.8888888888888888
2024-10-20 15.57 A20-representations.aird.xes,Task incoming ADD,4,0,0.0
2024-10-20 15.57 A20-representations.aird.xes,SequenceFlow targetRef SET,9,8,0.8888888888888888
2024-10-20 15.57 A20-representations.aird.xes,Task outgoing ADD,4,0,0.0
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway incoming ADD,3,2,0.6666666666666666
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway outgoing ADD,4,2,0.5
2024-10-20 15.57 A20-representations.aird.xes,EndEvent name SET,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,EndEvent incoming ADD,2,1,0.5
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway name SET,2,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,LaneSet lanes ADD,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,Process flowElements ADD,19,16,0.8421052631578947
2024-10-20 17.09 A30-representations.aird.xes,SubProcess name SET,2,1,0.5
2024-10-20 17.09 A30-representations.aird.xes,Lane flowNodeRefs ADD,11,11,1.0
2024-10-20 17.09 A30-representations.aird.xes,SubProcess boundaryEventRefs ADD,1,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent attachedToRef SET,3,1,0.3333333333333333
2024-10-20 17.09 A30-representations.aird.xes,StartEvent name SET,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,Task name SET,4,5,1.25
2024-10-20 17.09 A30-representations.aird.xes,StartEvent outgoing ADD,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,SequenceFlow sourceRef SET,8,7,0.875
2024-10-20 17.09 A30-representations.aird.xes,Task incoming ADD,2,3,1.5
2024-10-20 17.09 A30-representations.aird.xes,SequenceFlow targetRef SET,8,8,1.0
2024-10-20 17.09 A30-representations.aird.xes,Task outgoing ADD,4,2,0.5
2024-10-20 17.09 A30-representations.aird.xes,SubProcess incoming ADD,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,Task boundaryEventRefs ADD,2,1,0.5
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent eventDefinitions ADD,2,1,0.5
2024-10-20 17.09 A30-representations.aird.xes,SubProcess outgoing ADD,3,2,0.6666666666666666
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent incoming ADD,2,2,1.0
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent name SET,2,2,1.0
2024-10-20 17.09 A30-representations.aird.xes,EndEvent name SET,2,2,1.0
2024-10-20 17.09 A30-representations.aird.xes,EndEvent incoming ADD,3,2,0.6666666666666666
2024-10-20 17.42 A40-representations.aird.xes,Process flowElements ADD,21,19,0.9047619047619048
2024-10-20 17.42 A40-representations.aird.xes,Lane flowNodeRefs ADD,15,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,StartEvent name SET,4,4,1.0
2024-10-20 17.42 A40-representations.aird.xes,Task name SET,6,5,0.8333333333333334
2024-10-20 17.42 A40-representations.aird.xes,LaneSet lanes ADD,1,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,Lane name SET,2,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,LaneSet lanes MOVE,1,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,Task outgoing ADD,9,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,SequenceFlow sourceRef SET,14,10,0.7142857142857143
2024-10-20 17.42 A40-representations.aird.xes,Task incoming ADD,8,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,SequenceFlow targetRef SET,14,10,0.7142857142857143
2024-10-20 17.42 A40-representations.aird.xes,StartEvent outgoing ADD,4,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,SequenceFlow name SET,1,1,1.0
2024-10-20 17.42 A40-representations.aird.xes,SubProcess name SET,3,2,0.6666666666666666
2024-10-20 17.42 A40-representations.aird.xes,SubProcess flowElements ADD,10,8,0.8
2024-10-20 17.42 A40-representations.aird.xes,EndEvent name SET,5,5,1.0
2024-10-20 17.42 A40-representations.aird.xes,EndEvent incoming ADD,4,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,SubProcess incoming ADD,2,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,SubProcess outgoing ADD,1,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,Process laneSets ADD,1,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,LaneSet lanes ADD,2,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,Lane name SET,3,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,LaneSet lanes MOVE,1,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,Process flowElements ADD,22,1,0.045454545454545456
2024-10-20 17.52 A41-representations.aird.xes,Lane flowNodeRefs ADD,14,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,Task name SET,6,5,0.8333333333333334
2024-10-20 17.52 A41-representations.aird.xes,StartEvent name SET,4,4,1.0
2024-10-20 17.52 A41-representations.aird.xes,StartEvent outgoing ADD,4,4,1.0
2024-10-20 17.52 A41-representations.aird.xes,SequenceFlow sourceRef SET,15,8,0.5333333333333333
2024-10-20 17.52 A41-representations.aird.xes,Task incoming ADD,8,5,0.625
2024-10-20 17.52 A41-representations.aird.xes,SequenceFlow targetRef SET,15,8,0.5333333333333333
2024-10-20 17.52 A41-representations.aird.xes,Task outgoing ADD,9,5,0.5555555555555556
2024-10-20 17.52 A41-representations.aird.xes,SubProcess name SET,2,2,1.0
2024-10-20 17.52 A41-representations.aird.xes,SubProcess flowElements ADD,10,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,EndEvent name SET,5,4,0.8
2024-10-20 17.52 A41-representations.aird.xes,EndEvent incoming ADD,5,4,0.8
2024-10-20 17.52 A41-representations.aird.xes,SubProcess incoming ADD,2,2,1.0
2024-10-20 17.52 A41-representations.aird.xes,SubProcess outgoing ADD,2,2,1.0
2024-10-20 17.52 A41-representations.aird.xes,LaneSet name SET,2,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 18.10 B10-representations.aird.xes,LaneSet lanes ADD,2,1,0.5
2024-10-20 18.10 B10-representations.aird.xes,Process flowElements ADD,43,20,0.46511627906976744
2024-10-20 18.10 B10-representations.aird.xes,Lane flowNodeRefs ADD,26,9,0.34615384615384615
2024-10-20 18.10 B10-representations.aird.xes,StartEvent name SET,2,2,1.0
2024-10-20 18.10 B10-representations.aird.xes,Task name SET,4,1,0.25
2024-10-20 18.10 B10-representations.aird.xes,StartEvent outgoing ADD,2,2,1.0
2024-10-20 18.10 B10-representations.aird.xes,SequenceFlow sourceRef SET,22,11,0.5
2024-10-20 18.10 B10-representations.aird.xes,Task incoming ADD,1,1,1.0
2024-10-20 18.10 B10-representations.aird.xes,SequenceFlow targetRef SET,22,11,0.5
2024-10-20 18.10 B10-representations.aird.xes,Task outgoing ADD,3,1,0.3333333333333333
2024-10-20 18.10 B10-representations.aird.xes,UserTask incoming ADD,2,1,0.5
2024-10-20 18.10 B10-representations.aird.xes,EndEvent name SET,5,2,0.4
2024-10-20 18.10 B10-representations.aird.xes,UserTask outgoing ADD,2,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ServiceTask incoming ADD,2,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ServiceTask outgoing ADD,1,1,1.0
2024-10-20 18.10 B10-representations.aird.xes,EndEvent incoming ADD,5,3,0.6
2024-10-20 18.10 B10-representations.aird.xes,StartEvent eventDefinitions ADD,1,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,StartEvent incoming ADD,1,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ParallelGateway incoming ADD,1,1,1.0
2024-10-20 18.10 B10-representations.aird.xes,ParallelGateway name SET,1,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ExclusiveGateway name SET,4,1,0.25
2024-10-20 18.10 B10-representations.aird.xes,SubProcess name SET,11,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ExclusiveGateway outgoing ADD,6,3,0.5
2024-10-20 18.10 B10-representations.aird.xes,SubProcess incoming ADD,5,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ParallelGateway outgoing ADD,2,1,0.5
2024-10-20 18.10 B10-representations.aird.xes,ExclusiveGateway incoming ADD,5,1,0.2
2024-10-20 18.10 B10-representations.aird.xes,SubProcess outgoing ADD,5,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,EndEvent eventDefinitions ADD,2,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,Lane name SET,2,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,LaneSet name SET,2,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,UserTask name SET,1,1,1.0
2024-10-20 18.10 B10-representations.aird.xes,Lane extensionValues ADD,5,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ExtensionAttributeValue value SET,5,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,ServiceTask name SET,1,1,1.0
2024-10-20 18.10 B10-representations.aird.xes,DataObject name SET,1,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,Process artifacts ADD,3,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,Association sourceRef SET,3,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,Association targetRef SET,3,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,DataStore name SET,1,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,SubProcess flowElements ADD,4,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,EndEvent outgoing ADD,1,1,1.0
2024-10-20 18.42 C10-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 18.42 C10-representations.aird.xes,LaneSet lanes ADD,3,1,0.3333333333333333
2024-10-20 18.42 C10-representations.aird.xes,LaneSet name SET,2,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,Lane name SET,3,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,LaneSet lanes MOVE,2,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,Process flowElements ADD,50,20,0.4
2024-10-20 18.42 C10-representations.aird.xes,Lane flowNodeRefs ADD,30,6,0.2
2024-10-20 18.42 C10-representations.aird.xes,StartEvent eventDefinitions ADD,2,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,StartEvent name SET,2,1,0.5
2024-10-20 18.42 C10-representations.aird.xes,Task name SET,9,4,0.4444444444444444
2024-10-20 18.42 C10-representations.aird.xes,IntermediateCatchEvent eventDefinitions ADD,3,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,IntermediateCatchEvent name SET,3,1,0.3333333333333333
2024-10-20 18.42 C10-representations.aird.xes,StartEvent outgoing ADD,2,2,1.0
2024-10-20 18.42 C10-representations.aird.xes,SequenceFlow sourceRef SET,26,11,0.4230769230769231
2024-10-20 18.42 C10-representations.aird.xes,Task incoming ADD,8,4,0.5
2024-10-20 18.42 C10-representations.aird.xes,SequenceFlow targetRef SET,26,11,0.4230769230769231
2024-10-20 18.42 C10-representations.aird.xes,Task outgoing ADD,12,3,0.25
2024-10-20 18.42 C10-representations.aird.xes,IntermediateCatchEvent incoming ADD,5,3,0.6
2024-10-20 18.42 C10-representations.aird.xes,IntermediateCatchEvent outgoing ADD,3,4,1.3333333333333333
2024-10-20 18.42 C10-representations.aird.xes,InclusiveGateway incoming ADD,1,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,InclusiveGateway outgoing ADD,2,2,1.0
2024-10-20 18.42 C10-representations.aird.xes,EndEvent incoming ADD,4,4,1.0
2024-10-20 18.42 C10-representations.aird.xes,EndEvent eventDefinitions ADD,4,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,StartEvent incoming ADD,1,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,UserTask incoming ADD,5,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,UserTask outgoing ADD,3,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,ExclusiveGateway name SET,2,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,EndEvent name SET,2,3,1.5
2024-10-20 18.42 C10-representations.aird.xes,ExclusiveGateway incoming ADD,2,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,ExclusiveGateway outgoing ADD,4,0,0.0
2024-10-20 18.42 C10-representations.aird.xes,SequenceFlow name SET,4,0,0.0
2024-10-20 18.56 C11-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 18.56 C11-representations.aird.xes,LaneSet lanes ADD,1,1,1.0
2024-10-20 18.56 C11-representations.aird.xes,Process flowElements ADD,22,17,0.7727272727272727
2024-10-20 18.56 C11-representations.aird.xes,Lane flowNodeRefs ADD,12,7,0.5833333333333334
2024-10-20 18.56 C11-representations.aird.xes,StartEvent name SET,1,1,1.0
2024-10-20 18.56 C11-representations.aird.xes,UserTask name SET,2,3,1.5
2024-10-20 18.56 C11-representations.aird.xes,Lane extensionValues ADD,3,3,1.0
2024-10-20 18.56 C11-representations.aird.xes,ExtensionAttributeValue value SET,3,3,1.0
2024-10-20 18.56 C11-representations.aird.xes,DataObject name SET,3,3,1.0
2024-10-20 18.56 C11-representations.aird.xes,Process artifacts ADD,3,3,1.0
2024-10-20 18.56 C11-representations.aird.xes,Association sourceRef SET,3,3,1.0
2024-10-20 18.56 C11-representations.aird.xes,Association targetRef SET,3,3,1.0
2024-10-20 18.56 C11-representations.aird.xes,StartEvent outgoing ADD,1,1,1.0
2024-10-20 18.56 C11-representations.aird.xes,SequenceFlow sourceRef SET,10,8,0.8
2024-10-20 18.56 C11-representations.aird.xes,UserTask incoming ADD,3,2,0.6666666666666666
2024-10-20 18.56 C11-representations.aird.xes,SequenceFlow targetRef SET,11,8,0.7272727272727273
2024-10-20 18.56 C11-representations.aird.xes,UserTask outgoing ADD,3,2,0.6666666666666666
