filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-20 15.15 A10-representations.aird.xes,Process laneSets,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,LaneSet lanes,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,Process flowElements,9,11,1.2222222222222223
2024-10-20 15.15 A10-representations.aird.xes,Lane flowNodeRefs,5,6,1.2
2024-10-20 15.15 A10-representations.aird.xes,StartEvent name,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,Task name,3,4,1.3333333333333333
2024-10-20 15.15 A10-representations.aird.xes,EndEvent name,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,StartEvent outgoing,1,0,0.0
2024-10-20 15.15 A10-representations.aird.xes,SequenceFlow sourceRef,4,5,1.25
2024-10-20 15.15 A10-representations.aird.xes,Task incoming,3,4,1.3333333333333333
2024-10-20 15.15 A10-representations.aird.xes,SequenceFlow targetRef,4,5,1.25
2024-10-20 15.15 A10-representations.aird.xes,Task outgoing,3,4,1.3333333333333333
2024-10-20 15.15 A10-representations.aird.xes,EndEvent incoming,1,2,2.0
2024-10-20 15.57 A20-representations.aird.xes,Process laneSets,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,LaneSet lanes,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,Process flowElements,17,13,0.7647058823529411
2024-10-20 15.57 A20-representations.aird.xes,Lane flowNodeRefs,8,7,0.875
2024-10-20 15.57 A20-representations.aird.xes,StartEvent name,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,Task name,4,3,0.75
2024-10-20 15.57 A20-representations.aird.xes,StartEvent outgoing,1,0,0.0
2024-10-20 15.57 A20-representations.aird.xes,SequenceFlow sourceRef,9,6,0.6666666666666666
2024-10-20 15.57 A20-representations.aird.xes,Task incoming,4,5,1.25
2024-10-20 15.57 A20-representations.aird.xes,SequenceFlow targetRef,9,6,0.6666666666666666
2024-10-20 15.57 A20-representations.aird.xes,Task outgoing,4,5,1.25
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway incoming,3,0,0.0
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway outgoing,4,0,0.0
2024-10-20 15.57 A20-representations.aird.xes,EndEvent name,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,EndEvent incoming,2,2,1.0
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway name,2,2,1.0
2024-10-20 17.09 A30-representations.aird.xes,Process laneSets,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,LaneSet lanes,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,Process flowElements,19,63,3.3157894736842106
2024-10-20 17.09 A30-representations.aird.xes,SubProcess name,2,1,0.5
2024-10-20 17.09 A30-representations.aird.xes,Lane flowNodeRefs,11,32,2.909090909090909
2024-10-20 17.09 A30-representations.aird.xes,SubProcess boundaryEventRefs,1,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent attachedToRef,3,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,StartEvent name,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,Task name,4,29,7.25
