filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
2024-10-20 15.15 A10-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,LaneSet lanes ADD,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,Process flowElements ADD,9,5,0.5555555555555556
2024-10-20 15.15 A10-representations.aird.xes,Lane flowNodeRefs ADD,5,6,1.2
2024-10-20 15.15 A10-representations.aird.xes,StartEvent name SET,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,Task name SET,3,3,1.0
2024-10-20 15.15 A10-representations.aird.xes,EndEvent name SET,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,StartEvent outgoing ADD,1,1,1.0
2024-10-20 15.15 A10-representations.aird.xes,SequenceFlow sourceRef SET,4,4,1.0
2024-10-20 15.15 A10-representations.aird.xes,Task incoming ADD,3,3,1.0
2024-10-20 15.15 A10-representations.aird.xes,SequenceFlow targetRef SET,4,4,1.0
2024-10-20 15.15 A10-representations.aird.xes,Task outgoing ADD,3,3,1.0
2024-10-20 15.15 A10-representations.aird.xes,EndEvent incoming ADD,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,LaneSet lanes ADD,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,Process flowElements ADD,17,9,0.5294117647058824
2024-10-20 15.57 A20-representations.aird.xes,Lane flowNodeRefs ADD,8,9,1.125
2024-10-20 15.57 A20-representations.aird.xes,StartEvent name SET,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,Task name SET,4,4,1.0
2024-10-20 15.57 A20-representations.aird.xes,StartEvent outgoing ADD,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,SequenceFlow sourceRef SET,9,9,1.0
2024-10-20 15.57 A20-representations.aird.xes,Task incoming ADD,4,4,1.0
2024-10-20 15.57 A20-representations.aird.xes,SequenceFlow targetRef SET,9,7,0.7777777777777778
2024-10-20 15.57 A20-representations.aird.xes,Task outgoing ADD,4,5,1.25
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway incoming ADD,3,3,1.0
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway outgoing ADD,4,1,0.25
2024-10-20 15.57 A20-representations.aird.xes,EndEvent name SET,1,1,1.0
2024-10-20 15.57 A20-representations.aird.xes,EndEvent incoming ADD,2,1,0.5
2024-10-20 15.57 A20-representations.aird.xes,ParallelGateway name SET,2,2,1.0
2024-10-20 17.09 A30-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,LaneSet lanes ADD,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,Process flowElements ADD,19,7,0.3684210526315789
2024-10-20 17.09 A30-representations.aird.xes,SubProcess name SET,2,1,0.5
2024-10-20 17.09 A30-representations.aird.xes,Lane flowNodeRefs ADD,11,8,0.7272727272727273
2024-10-20 17.09 A30-representations.aird.xes,SubProcess boundaryEventRefs ADD,1,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent attachedToRef SET,3,2,0.6666666666666666
2024-10-20 17.09 A30-representations.aird.xes,StartEvent name SET,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,Task name SET,4,3,0.75
2024-10-20 17.09 A30-representations.aird.xes,StartEvent outgoing ADD,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,SequenceFlow sourceRef SET,8,7,0.875
2024-10-20 17.09 A30-representations.aird.xes,Task incoming ADD,2,2,1.0
2024-10-20 17.09 A30-representations.aird.xes,SequenceFlow targetRef SET,8,7,0.875
2024-10-20 17.09 A30-representations.aird.xes,Task outgoing ADD,4,5,1.25
2024-10-20 17.09 A30-representations.aird.xes,SubProcess incoming ADD,1,1,1.0
2024-10-20 17.09 A30-representations.aird.xes,Task boundaryEventRefs ADD,2,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent eventDefinitions ADD,2,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,SubProcess outgoing ADD,3,1,0.3333333333333333
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent incoming ADD,2,2,1.0
2024-10-20 17.09 A30-representations.aird.xes,BoundaryEvent name SET,2,0,0.0
2024-10-20 17.09 A30-representations.aird.xes,EndEvent name SET,2,2,1.0
2024-10-20 17.09 A30-representations.aird.xes,EndEvent incoming ADD,3,2,0.6666666666666666
2024-10-20 17.42 A40-representations.aird.xes,Process flowElements ADD,21,10,0.47619047619047616
2024-10-20 17.42 A40-representations.aird.xes,Lane flowNodeRefs ADD,15,7,0.4666666666666667
2024-10-20 17.42 A40-representations.aird.xes,StartEvent name SET,4,3,0.75
2024-10-20 17.42 A40-representations.aird.xes,Task name SET,6,7,1.1666666666666667
2024-10-20 17.42 A40-representations.aird.xes,LaneSet lanes ADD,1,1,1.0
2024-10-20 17.42 A40-representations.aird.xes,Lane name SET,2,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,LaneSet lanes MOVE,1,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,Task outgoing ADD,9,4,0.4444444444444444
2024-10-20 17.42 A40-representations.aird.xes,SequenceFlow sourceRef SET,14,9,0.6428571428571429
2024-10-20 17.42 A40-representations.aird.xes,Task incoming ADD,8,6,0.75
2024-10-20 17.42 A40-representations.aird.xes,SequenceFlow targetRef SET,14,11,0.7857142857142857
2024-10-20 17.42 A40-representations.aird.xes,StartEvent outgoing ADD,4,3,0.75
2024-10-20 17.42 A40-representations.aird.xes,SequenceFlow name SET,1,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,SubProcess name SET,3,1,0.3333333333333333
2024-10-20 17.42 A40-representations.aird.xes,SubProcess flowElements ADD,10,0,0.0
2024-10-20 17.42 A40-representations.aird.xes,EndEvent name SET,5,1,0.2
2024-10-20 17.42 A40-representations.aird.xes,EndEvent incoming ADD,4,3,0.75
2024-10-20 17.42 A40-representations.aird.xes,SubProcess incoming ADD,2,1,0.5
2024-10-20 17.42 A40-representations.aird.xes,SubProcess outgoing ADD,1,2,2.0
2024-10-20 17.52 A41-representations.aird.xes,Process laneSets ADD,1,1,1.0
2024-10-20 17.52 A41-representations.aird.xes,LaneSet lanes ADD,2,1,0.5
2024-10-20 17.52 A41-representations.aird.xes,Lane name SET,3,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,LaneSet lanes MOVE,1,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,Process flowElements ADD,22,7,0.3181818181818182
2024-10-20 17.52 A41-representations.aird.xes,Lane flowNodeRefs ADD,14,2,0.14285714285714285
2024-10-20 17.52 A41-representations.aird.xes,Task name SET,6,7,1.1666666666666667
2024-10-20 17.52 A41-representations.aird.xes,StartEvent name SET,4,3,0.75
2024-10-20 17.52 A41-representations.aird.xes,StartEvent outgoing ADD,4,3,0.75
2024-10-20 17.52 A41-representations.aird.xes,SequenceFlow sourceRef SET,15,11,0.7333333333333333
2024-10-20 17.52 A41-representations.aird.xes,Task incoming ADD,8,7,0.875
2024-10-20 17.52 A41-representations.aird.xes,SequenceFlow targetRef SET,15,12,0.8
2024-10-20 17.52 A41-representations.aird.xes,Task outgoing ADD,9,7,0.7777777777777778
2024-10-20 17.52 A41-representations.aird.xes,SubProcess name SET,2,1,0.5
2024-10-20 17.52 A41-representations.aird.xes,SubProcess flowElements ADD,10,0,0.0
2024-10-20 17.52 A41-representations.aird.xes,EndEvent name SET,5,2,0.4
2024-10-20 17.52 A41-representations.aird.xes,EndEvent incoming ADD,5,4,0.8
2024-10-20 17.52 A41-representations.aird.xes,SubProcess incoming ADD,2,1,0.5
2024-10-20 17.52 A41-representations.aird.xes,SubProcess outgoing ADD,2,1,0.5
2024-10-20 17.52 A41-representations.aird.xes,LaneSet name SET,2,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,Process laneSets ADD,1,0,0.0
2024-10-20 18.10 B10-representations.aird.xes,LaneSet lanes ADD,2,0,0.0
